SnapshotDate,TransactionType,FTR_ID,Source,Sink,MW_Current,OriginalAcquisitionCost,MW_Previous,MW_Sold,Notes,HedgeType,StartDate,EndDate,AcquisitionCost_Previous,AcquisitionCost_Current,SaleProceeds,Profit,TradingPeriods,PricePerMW
2026-01-31,INITIAL,9222744,BEN,ISL,0.3,1919.52,,,,,,,,,,,,
2026-01-31,INITIAL,9221830,BEN,ISL,14.6,93090.77,,,,,,,,,,,,
2026-01-31,INITIAL,9222242,BEN,ISL,8.0,51008.64,,,,,,,,,,,,
2026-01-31,INITIAL,9222372,INV,ISL,0.6,2999.81,,,,,,,,,,,,
2026-01-31,INITIAL,9222436,INV,ISL,29.0,144990.72,,,,,,,,,,,,
2026-01-31,INITIAL,9221844,INV,ISL,4.3,21498.62,,,,,,,,,,,,
2026-01-31,INITIAL,9222698,INV,ISL,2.1,10499.33,,,,,,,,,,,,
2026-01-31,INITIAL,9222402,KIK,ISL,0.4,5.95,,,,,,,,,,,,
2026-01-31,INITIAL,9222064,KIK,ISL,36.1,537.17,,,,,,,,,,,,
2026-01-31,INITIAL,9222691,KIK,ISL,7.8,116.06,,,,,,,,,,,,
2026-01-31,INITIAL,9222161,BEN,KIK,1.5,14162.04,,,,,,,,,,,,
2026-01-31,INITIAL,9222081,ISL,KIK,15.2,46252.99,,,,,,,,,,,,
2026-01-31,INITIAL,9222024,ISL,KIK,16.7,50817.43,,,,,,,,,,,,
2026-01-31,INITIAL,9221852,ISL,KIK,6.0,18257.76,,,,,,,,,,,,
2026-01-31,INITIAL,9222720,ISL,KIK,10.1,30733.9,,,,,,,,,,,,
2026-01-31,INITIAL,9221884,BEN,OTA,2.8,31977.12,,,,,,,,,,,,
2026-01-31,INITIAL,9222244,BEN,OTA,36.4,415702.56,,,,,,,,,,,,
2026-01-31,INITIAL,9222643,BEN,OTA,4.4,50249.76,,,,,,,,,,,,
2026-01-31,INITIAL,9222449,BEN,OTA,0.3,4216.25,,,,,,,,,,,,
2026-01-31,INITIAL,9221832,BEN,OTA,0.5,7027.08,,,,,,,,,,,,
2026-01-31,INITIAL,9222450,WKM,OTA,36.4,227485.44,,,,,,,,,,,,
2026-01-31,INITIAL,9221882,WKM,OTA,21.5,134366.4,,,,,,,,,,,,
2026-01-31,INITIAL,9222446,WKM,OTA,2.0,12737.28,,,,,,,,,,,,
2026-01-31,INITIAL,9222122,WKM,OTA,7.0,44580.48,,,,,,,,,,,,
2026-01-31,INITIAL,9222386,HAY,RDF,0.6,1290.1,,,,,,,,,,,,
2026-01-31,INITIAL,9221840,HAY,RDF,2.4,5160.38,,,,,,,,,,,,
2026-01-31,INITIAL,9222059,WKM,RDF,19.8,6187.1,,,,,,,,,,,,
2026-01-31,INITIAL,9222433,WKM,RDF,10.0,3124.8,,,,,,,,,,,,
2026-01-31,INITIAL,9221883,WKM,RDF,10.4,3249.79,,,,,,,,,,,,
2026-01-31,INITIAL,9222388,HAY,WKM,0.7,1426.99,,,,,,,,,,,,
2026-01-31,INITIAL,9221899,HAY,WKM,6.0,12231.36,,,,,,,,,,,,
2026-01-31,INITIAL,9221841,HAY,WKM,23.6,48110.02,,,,,,,,,,,,
2026-01-31,INITIAL,9222451,HAY,WKM,0.1,203.86,,,,,,,,,,,,
2026-01-31,INITIAL,9222426,OTA,WKM,10.0,1190.4,,,,,,,,,,,,
2026-01-31,INITIAL,9221936,RDF,WKM,27.5,20869.2,,,,,,,,,,,,
2026-01-31,INITIAL,9222447,RDF,WKM,10.5,7968.24,,,,,,,,,,,,
2026-01-31,INITIAL,9222443,HAY,BEN,38.0,25444.8,,,,,,,,,,,,
2026-01-31,INITIAL,9222415,HAY,BEN,5.0,3348.0,,,,,,,,,,,,
2026-01-31,INITIAL,9221835,HAY,BEN,2.0,1339.2,,,,,,,,,,,,
2026-01-31,INITIAL,9222237,HAY,BEN,30.3,20288.88,,,,,,,,,,,,
2026-01-31,INITIAL,9222668,HAY,BEN,14.2,9508.32,,,,,,,,,,,,
2026-01-31,INITIAL,9222362,INV,BEN,1.3,1470.14,,,,,,,,,,,,
2026-01-31,INITIAL,9221901,INV,BEN,19.4,21939.07,,,,,,,,,,,,
2026-01-31,INITIAL,9221842,INV,BEN,6.7,7576.9,,,,,,,,,,,,
2026-01-31,INITIAL,9222170,INV,BEN,6.2,7011.46,,,,,,,,,,,,
2026-01-31,INITIAL,9222360,ISL,BEN,0.1,2.23,,,,,,,,,,,,
2026-01-31,INITIAL,9222067,ISL,BEN,14.2,316.94,,,,,,,,,,,,
2026-01-31,INITIAL,9222683,ISL,BEN,27.1,604.87,,,,,,,,,,,,
2026-01-31,INITIAL,9221886,BEN,HAY,0.9,5356.8,,,,,,,,,,,,
2026-01-31,INITIAL,9222442,BEN,HAY,6.3,37497.6,,,,,,,,,,,,
2026-01-31,INITIAL,9221828,BEN,HAY,27.0,160704.0,,,,,,,,,,,,
2026-01-31,INITIAL,9222090,RDF,HAY,1.2,3249.79,,,,,,,,,,,,
2026-01-31,INITIAL,9221871,RDF,HAY,0.4,1083.26,,,,,,,,,,,,
2026-01-31,INITIAL,9222729,RDF,HAY,0.8,2166.53,,,,,,,,,,,,
2026-01-31,INITIAL,9222919,WKM,HAY,4.0,6768.0,,,,,,,,,,,,
2026-01-31,INITIAL,9223217,WKM,HAY,6.0,10152.0,,,,,,,,,,,,
2026-01-31,INITIAL,9223740,WKM,HAY,5.2,8798.4,,,,,,,,,,,,
2026-01-31,INITIAL,9223532,WKM,HAY,46.5,78678.0,,,,,,,,,,,,
2026-01-31,INITIAL,9223194,BEN,INV,1.7,4736.88,,,,,,,,,,,,
2026-01-31,INITIAL,9223765,BEN,INV,3.2,8916.48,,,,,,,,,,,,
2026-01-31,INITIAL,9223788,BEN,INV,0.7,1950.48,,,,,,,,,,,,
2026-01-31,INITIAL,9223832,BEN,INV,0.6,1671.84,,,,,,,,,,,,
2026-01-31,INITIAL,9223525,BEN,ISL,23.1,127401.12,,,,,,,,,,,,
2026-01-31,INITIAL,9223540,BEN,ISL,1.9,10478.88,,,,,,,,,,,,
2026-01-31,INITIAL,9223763,BEN,ISL,8.4,46327.68,,,,,,,,,,,,
2026-01-31,INITIAL,9223831,BEN,ISL,2.5,13788.0,,,,,,,,,,,,
2026-01-31,INITIAL,9222967,BEN,ISL,32.7,179640.72,,,,,,,,,,,,
2026-01-31,INITIAL,9223334,BEN,ISL,7.1,39004.56,,,,,,,,,,,,
2026-01-31,INITIAL,9223464,INV,ISL,0.8,3651.84,,,,,,,,,,,,
2026-01-31,INITIAL,9223523,INV,ISL,25.0,114120.0,,,,,,,,,,,,
2026-01-31,INITIAL,9223512,INV,ISL,1.0,4564.8,,,,,,,,,,,,
2026-01-31,INITIAL,9222953,INV,ISL,4.4,20085.12,,,,,,,,,,,,
2026-01-31,INITIAL,9223785,INV,ISL,4.1,18715.68,,,,,,,,,,,,
2026-01-31,INITIAL,9223494,KIK,ISL,0.3,4.32,,,,,,,,,,,,
2026-01-31,INITIAL,9223150,KIK,ISL,32.5,468.0,,,,,,,,,,,,
2026-01-31,INITIAL,9223778,KIK,ISL,7.6,109.44,,,,,,,,,,,,
2026-01-31,INITIAL,9223333,BEN,KIK,3.2,25920.0,,,,,,,,,,,,
2026-01-31,INITIAL,9223527,ISL,KIK,17.8,46650.24,,,,,,,,,,,,
2026-01-31,INITIAL,9223541,ISL,KIK,0.1,262.08,,,,,,,,,,,,
2026-01-31,INITIAL,9222922,ISL,KIK,9.7,25282.08,,,,,,,,,,,,
2026-01-31,INITIAL,9222970,BEN,OTA,2.5,30654.0,,,,,,,,,,,,
2026-01-31,INITIAL,9223158,BEN,OTA,3.3,40463.28,,,,,,,,,,,,
2026-01-31,INITIAL,9223336,BEN,OTA,19.7,241553.52,,,,,,,,,,,,
2026-01-31,INITIAL,9223730,BEN,OTA,6.3,77248.08,,,,,,,,,,,,
2026-01-31,INITIAL,9223536,BEN,OTA,0.8,11594.88,,,,,,,,,,,,
2026-01-31,INITIAL,9222965,BEN,OTA,1.7,24639.12,,,,,,,,,,,,
2026-01-31,INITIAL,9223462,HAY,OTA,0.6,5071.68,,,,,,,,,,,,
2026-01-31,INITIAL,9222958,HAY,OTA,0.1,845.28,,,,,,,,,,,,
2026-01-31,INITIAL,9223460,INV,OTA,0.7,10805.76,,,,,,,,,,,,
2026-01-31,INITIAL,9223537,WKM,OTA,61.1,362934.0,,,,,,,,,,,,
2026-01-31,INITIAL,9222915,WKM,OTA,21.5,127710.0,,,,,,,,,,,,
2026-01-31,INITIAL,9223533,WKM,OTA,3.6,21772.8,,,,,,,,,,,,
2026-01-31,INITIAL,9223215,WKM,OTA,7.8,47174.4,,,,,,,,,,,,
2026-01-31,INITIAL,9223478,HAY,RDF,0.8,2165.76,,,,,,,,,,,,
2026-01-31,INITIAL,9223163,HAY,RDF,0.2,541.44,,,,,,,,,,,,
2026-01-31,INITIAL,9223145,WKM,RDF,6.5,2059.2,,,,,,,,,,,,
2026-01-31,INITIAL,9223535,WKM,RDF,5.7,1805.76,,,,,,,,,,,,
2026-01-31,INITIAL,9223520,WKM,RDF,20.0,6336.0,,,,,,,,,,,,
2026-01-31,INITIAL,9222914,WKM,RDF,9.0,2851.2,,,,,,,,,,,,
2026-01-31,INITIAL,9223539,WKM,RDF,1.9,601.92,,,,,,,,,,,,
2026-01-31,INITIAL,9223543,WKM,RDF,1.4,443.52,,,,,,,,,,,,
2026-01-31,INITIAL,9223480,HAY,WKM,0.8,2079.36,,,,,,,,,,,,
2026-01-31,INITIAL,9222985,HAY,WKM,6.0,15595.2,,,,,,,,,,,,
2026-01-31,INITIAL,9223164,HAY,WKM,0.2,519.84,,,,,,,,,,,,
2026-01-31,INITIAL,9223531,HAY,WKM,0.5,1299.6,,,,,,,,,,,,
2026-01-31,INITIAL,9222956,HAY,WKM,26.8,69658.56,,,,,,,,,,,,
2026-01-31,INITIAL,9223022,RDF,WKM,22.5,18954.0,,,,,,,,,,,,
2026-01-31,INITIAL,9223530,HAY,BEN,37.7,23343.84,,,,,,,,,,,,
2026-01-31,INITIAL,9222962,HAY,BEN,2.0,1238.4,,,,,,,,,,,,
2026-01-31,INITIAL,9223329,HAY,BEN,30.8,19071.36,,,,,,,,,,,,
2026-01-31,INITIAL,9223830,HAY,BEN,0.8,495.36,,,,,,,,,,,,
2026-01-31,INITIAL,9223454,INV,BEN,1.1,1037.52,,,,,,,,,,,,
2026-01-31,INITIAL,9222987,INV,BEN,6.3,5942.16,,,,,,,,,,,,
2026-01-31,INITIAL,9223205,INV,BEN,12.9,12167.28,,,,,,,,,,,,
2026-01-31,INITIAL,9222955,INV,BEN,11.0,10375.2,,,,,,,,,,,,
2026-01-31,INITIAL,9223556,INV,BEN,0.0,1131.84,,,,,,,,,,,,
2026-01-31,INITIAL,9223799,INV,BEN,5.5,5187.6,,,,,,,,,,,,
2026-01-31,INITIAL,9223452,ISL,BEN,0.1,2.16,,,,,,,,,,,,
2026-01-31,INITIAL,9223153,ISL,BEN,35.0,756.0,,,,,,,,,,,,
2026-01-31,INITIAL,9223770,ISL,BEN,30.3,654.48,,,,,,,,,,,,
2026-01-31,INITIAL,9223182,RDF,BEN,0.5,23852.88,,,,,,,,,,,,
2026-01-31,INITIAL,9223817,RDF,BEN,0.2,10306.8,,,,,,,,,,,,
2026-01-31,INITIAL,9222972,BEN,HAY,7.6,45855.36,,,,,,,,,,,,
2026-01-31,INITIAL,9223529,BEN,HAY,8.6,51888.96,,,,,,,,,,,,
2026-01-31,INITIAL,9222969,BEN,HAY,32.7,197298.72,,,,,,,,,,,,
2026-01-31,INITIAL,9223183,RDF,HAY,3.7,12790.8,,,,,,,,,,,,
2026-01-31,INITIAL,9222927,RDF,HAY,1.1,2558.16,,,,,,,,,,,,
2026-01-31,INITIAL,9223818,RDF,HAY,1.6,5348.88,,,,,,,,,,,,
2026-01-31,INITIAL,9224587,WKM,HAY,9.6,11570.69,,,,,,,,,,,,
2026-01-31,INITIAL,9224593,WKM,HAY,2.2,2651.62,,,,,,,,,,,,
2026-01-31,INITIAL,9224886,BEN,INV,2.8,10374.34,,,,,,,,,,,,
2026-01-31,INITIAL,9223977,BEN,ISL,32.0,159275.52,,,,,,,,,,,,
2026-01-31,INITIAL,9224388,BEN,ISL,9.9,49275.86,,,,,,,,,,,,
2026-01-31,INITIAL,9224596,BEN,ISL,2.2,10999.3,,,,,,,,,,,,
2026-01-31,INITIAL,9224819,BEN,ISL,4.3,21498.62,,,,,,,,,,,,
2026-01-31,INITIAL,9224885,BEN,ISL,13.1,65495.81,,,,,,,,,,,,
2026-01-31,INITIAL,9224519,INV,ISL,1.0,3467.04,,,,,,,,,,,,
2026-01-31,INITIAL,9224578,INV,ISL,21.4,74194.66,,,,,,,,,,,,
2026-01-31,INITIAL,9224567,INV,ISL,3.0,10401.12,,,,,,,,,,,,
2026-01-31,INITIAL,9223991,INV,ISL,5.5,19068.72,,,,,,,,,,,,
2026-01-31,INITIAL,9224549,KIK,ISL,0.4,5.95,,,,,,,,,,,,
2026-01-31,INITIAL,9224211,KIK,ISL,37.8,562.46,,,,,,,,,,,,
2026-01-31,INITIAL,9224834,KIK,ISL,8.0,119.04,,,,,,,,,,,,
2026-01-31,INITIAL,9224389,BEN,KIK,4.0,28896.96,,,,,,,,,,,,
2026-01-31,INITIAL,9224260,ISL,KIK,2.9,6559.1,,,,,,,,,,,,
2026-01-31,INITIAL,9224582,ISL,KIK,2.5,5654.4,,,,,,,,,,,,
2026-01-31,INITIAL,9224597,ISL,KIK,0.5,1130.88,,,,,,,,,,,,
2026-01-31,INITIAL,9224865,ISL,KIK,1.2,2714.11,,,,,,,,,,,,
2026-01-31,INITIAL,9224022,ISL,KIK,16.0,35950.08,,,,,,,,,,,,
2026-01-31,INITIAL,9224242,BEN,OTA,2.3,32119.22,,,,,,,,,,,,
2026-01-31,INITIAL,9224591,BEN,OTA,1.1,15361.37,,,,,,,,,,,,
2026-01-31,INITIAL,9224847,BEN,OTA,0.9,12568.39,,,,,,,,,,,,
2026-01-31,INITIAL,9224391,BEN,OTA,21.7,271555.54,,,,,,,,,,,,
2026-01-31,INITIAL,9224517,HAY,OTA,0.7,5020.51,,,,,,,,,,,,
2026-01-31,INITIAL,9223986,HAY,OTA,1.2,8606.59,,,,,,,,,,,,
2026-01-31,INITIAL,9224882,HAY,OTA,6.2,44467.39,,,,,,,,,,,,
2026-01-31,INITIAL,9224255,INV,OTA,0.9,13452.26,,,,,,,,,,,,
2026-01-31,INITIAL,9224860,INV,OTA,0.4,5978.78,,,,,,,,,,,,
2026-01-31,INITIAL,9224592,WKM,OTA,61.9,297966.79,,,,,,,,,,,,
2026-01-31,INITIAL,9224029,WKM,OTA,20.6,99161.81,,,,,,,,,,,,
2026-01-31,INITIAL,9224588,WKM,OTA,3.0,15177.6,,,,,,,,,,,,
2026-01-31,INITIAL,9224274,WKM,OTA,8.4,42497.28,,,,,,,,,,,,
2026-01-31,INITIAL,9224243,BEN,RDF,3.6,35113.82,,,,,,,,,,,,
2026-01-31,INITIAL,9224848,BEN,RDF,1.6,15606.14,,,,,,,,,,,,
2026-01-31,INITIAL,9224533,HAY,RDF,0.6,1776.67,,,,,,,,,,,,
2026-01-31,INITIAL,9224256,INV,RDF,2.4,25766.21,,,,,,,,,,,,
2026-01-31,INITIAL,9224861,INV,RDF,1.0,10735.92,,,,,,,,,,,,
2026-01-31,INITIAL,9224575,WKM,RDF,10.0,3496.8,,,,,,,,,,,,
2026-01-31,INITIAL,9224030,WKM,RDF,5.5,1923.24,,,,,,,,,,,,
2026-01-31,INITIAL,9224599,WKM,RDF,1.2,419.62,,,,,,,,,,,,
2026-01-31,INITIAL,9224244,BEN,WKM,0.5,4713.24,,,,,,,,,,,,
2026-01-31,INITIAL,9224849,BEN,WKM,0.2,1885.3,,,,,,,,,,,,
2026-01-31,INITIAL,9224535,HAY,WKM,1.0,2626.32,,,,,,,,,,,,
2026-01-31,INITIAL,9224586,HAY,WKM,2.2,5777.9,,,,,,,,,,,,
2026-01-31,INITIAL,9223988,HAY,WKM,24.2,63556.94,,,,,,,,,,,,
2026-01-31,INITIAL,9224603,HAY,WKM,0.1,262.63,,,,,,,,,,,,
2026-01-31,INITIAL,9224257,INV,WKM,2.7,28103.11,,,,,,,,,,,,
2026-01-31,INITIAL,9224862,INV,WKM,1.1,11449.42,,,,,,,,,,,,
2026-01-31,INITIAL,9224585,HAY,BEN,10.0,5208.0,,,,,,,,,,,,
2026-01-31,INITIAL,9223982,HAY,BEN,5.9,3072.72,,,,,,,,,,,,
2026-01-31,INITIAL,9224594,HAY,BEN,2.8,1458.24,,,,,,,,,,,,
2026-01-31,INITIAL,9224811,HAY,BEN,7.4,3853.92,,,,,,,,,,,,
2026-01-31,INITIAL,9224884,HAY,BEN,3.0,1562.4,,,,,,,,,,,,
2026-01-31,INITIAL,9224509,INV,BEN,1.2,1178.5,,,,,,,,,,,,
2026-01-31,INITIAL,9223989,INV,BEN,7.9,7758.43,,,,,,,,,,,,
2026-01-31,INITIAL,9224507,ISL,BEN,0.1,2.23,,,,,,,,,,,,
2026-01-31,INITIAL,9224214,ISL,BEN,33.5,747.72,,,,,,,,,,,,
2026-01-31,INITIAL,9224826,ISL,BEN,30.0,669.6,,,,,,,,,,,,
2026-01-31,INITIAL,9224228,RDF,BEN,6.0,21712.15,,,,,,,,,,,,
2026-01-31,INITIAL,9224872,RDF,BEN,2.7,9305.21,,,,,,,,,,,,
2026-01-31,INITIAL,9224234,WKM,BEN,10.7,35919.58,,,,,,,,,,,,
2026-01-31,INITIAL,9224878,WKM,BEN,4.6,15295.9,,,,,,,,,,,,
2026-01-31,INITIAL,9224584,BEN,HAY,9.0,61134.48,,,,,,,,,,,,
2026-01-31,INITIAL,9223975,BEN,HAY,15.8,107324.98,,,,,,,,,,,,
2026-01-31,INITIAL,9224252,INV,HAY,5.0,38874.0,,,,,,,,,,,,
2026-01-31,INITIAL,9224857,INV,HAY,2.1,16327.08,,,,,,,,,,,,
2026-01-31,INITIAL,9224229,RDF,HAY,15.7,43450.34,,,,,,,,,,,,
2026-01-31,INITIAL,9224873,RDF,HAY,6.7,18621.58,,,,,,,,,,,,
2026-01-31,INITIAL,9321146,HAY,WKM,11.6,33575.04,,,,,,,,,,,,
2026-01-31,INITIAL,9321423,HAY,WKM,0.1,289.44,,,,,,,,,,,,
2026-01-31,INITIAL,9321339,INV,WKM,3.8,39425.76,,,,,,,,,,,,
2026-01-31,INITIAL,9322072,INV,WKM,0.9,9337.68,,,,,,,,,,,,
2026-01-31,INITIAL,9321239,RDF,WKM,40.0,25920.0,,,,,,,,,,,,
2026-01-31,INITIAL,9321810,RDF,WKM,3.4,2203.2,,,,,,,,,,,,
2026-01-31,INITIAL,9321181,RDF,WKM,1.6,1036.8,,,,,,,,,,,,
2026-01-31,INITIAL,9321465,RDF,WKM,29.2,18921.6,,,,,,,,,,,,
2026-01-31,INITIAL,9321806,HAY,BEN,29.6,18328.32,,,,,,,,,,,,
2026-01-31,INITIAL,9321140,HAY,BEN,5.0,3096.0,,,,,,,,,,,,
2026-01-31,INITIAL,9321476,HAY,BEN,14.4,8916.48,,,,,,,,,,,,
2026-01-31,INITIAL,9322099,HAY,BEN,0.1,61.92,,,,,,,,,,,,
2026-01-31,INITIAL,9321204,INV,BEN,10.7,13713.12,,,,,,,,,,,,
2026-01-31,INITIAL,9321424,INV,BEN,0.6,768.96,,,,,,,,,,,,
2026-01-31,INITIAL,9321728,ISL,BEN,0.1,1.44,,,,,,,,,,,,
2026-01-31,INITIAL,9322042,ISL,BEN,31.8,457.92,,,,,,,,,,,,
2026-01-31,INITIAL,9321767,KIK,BEN,0.1,2.16,,,,,,,,,,,,
2026-01-31,INITIAL,9321322,WKM,BEN,40.5,82231.2,,,,,,,,,,,,
2026-01-31,INITIAL,9322092,WKM,BEN,10.1,20507.04,,,,,,,,,,,,
2026-01-31,INITIAL,9321805,BEN,HAY,5.7,35335.44,,,,,,,,,,,,
2026-01-31,INITIAL,9321133,BEN,HAY,18.3,113445.36,,,,,,,,,,,,
2026-01-31,INITIAL,9321718,BEN,HAY,2.5,15498.0,,,,,,,,,,,,
2026-01-31,INITIAL,9321334,INV,HAY,2.0,14961.6,,,,,,,,,,,,
2026-01-31,INITIAL,9322067,INV,HAY,0.5,3740.4,,,,,,,,,,,,
2026-01-31,INITIAL,9321176,RDF,HAY,9.1,16838.64,,,,,,,,,,,,
2026-01-31,INITIAL,9321808,WKM,HAY,43.6,61528.32,,,,,,,,,,,,
2026-01-31,INITIAL,9321183,WKM,HAY,12.0,16934.4,,,,,,,,,,,,
2026-01-31,INITIAL,9321498,BEN,INV,8.6,22105.44,,,,,,,,,,,,
2026-01-31,INITIAL,9321801,BEN,ISL,38.2,187302.24,,,,,,,,,,,,
2026-01-31,INITIAL,9321135,BEN,ISL,15.0,73548.0,,,,,,,,,,,,
2026-01-31,INITIAL,9322100,BEN,ISL,0.4,1961.28,,,,,,,,,,,,
2026-01-31,INITIAL,9321723,BEN,ISL,5.1,24932.88,,,,,,,,,,,,
2026-01-31,INITIAL,9321740,INV,ISL,0.9,3998.16,,,,,,,,,,,,
2026-01-31,INITIAL,9321425,INV,ISL,0.3,1332.72,,,,,,,,,,,,
2026-01-31,INITIAL,9321799,INV,ISL,12.8,56862.72,,,,,,,,,,,,
2026-01-31,INITIAL,9321788,INV,ISL,1.0,4442.4,,,,,,,,,,,,
2026-01-31,INITIAL,9321149,INV,ISL,5.8,25765.92,,,,,,,,,,,,
2026-01-31,INITIAL,9321817,INV,ISL,0.2,888.48,,,,,,,,,,,,
2026-01-31,INITIAL,9321770,KIK,ISL,2.1,15.12,,,,,,,,,,,,
2026-01-31,INITIAL,9321385,KIK,ISL,0.2,1.44,,,,,,,,,,,,
2026-01-31,INITIAL,9321415,KIK,ISL,0.2,1.44,,,,,,,,,,,,
2026-01-31,INITIAL,9322050,KIK,ISL,25.0,180.0,,,,,,,,,,,,
2026-01-31,INITIAL,9321193,BEN,KIK,3.3,25043.04,,,,,,,,,,,,
2026-01-31,INITIAL,9321722,BEN,KIK,1.8,13608.0,,,,,,,,,,,,
2026-01-31,INITIAL,9321336,INV,KIK,12.8,91146.24,,,,,,,,,,,,
2026-01-31,INITIAL,9322069,INV,KIK,3.2,22786.56,,,,,,,,,,,,
2026-01-31,INITIAL,9321803,ISL,KIK,4.6,12320.64,,,,,,,,,,,,
2026-01-31,INITIAL,9321189,BEN,OTA,3.3,41841.36,,,,,,,,,,,,
2026-01-31,INITIAL,9321410,BEN,OTA,0.4,5071.68,,,,,,,,,,,,
2026-01-31,INITIAL,9321602,BEN,OTA,22.6,286549.92,,,,,,,,,,,,
2026-01-31,INITIAL,9321812,BEN,OTA,0.5,7318.8,,,,,,,,,,,,
2026-01-31,INITIAL,9321337,INV,OTA,3.9,62084.88,,,,,,,,,,,,
2026-01-31,INITIAL,9322070,INV,OTA,0.9,14327.28,,,,,,,,,,,,
2026-01-31,INITIAL,9321813,WKM,OTA,63.0,353354.4,,,,,,,,,,,,
2026-01-31,INITIAL,9321187,WKM,OTA,15.0,84132.0,,,,,,,,,,,,
2026-01-31,INITIAL,9321809,WKM,OTA,3.7,21232.08,,,,,,,,,,,,
2026-01-31,INITIAL,9322097,WKM,OTA,2.6,14919.84,,,,,,,,,,,,
2026-01-31,INITIAL,9321422,HAY,RDF,0.7,2111.76,,,,,,,,,,,,
2026-01-31,INITIAL,9321338,INV,RDF,4.2,44089.92,,,,,,,,,,,,
2026-01-31,INITIAL,9322071,INV,RDF,1.0,10497.6,,,,,,,,,,,,
2026-01-31,INITIAL,9321437,OTA,RDF,8.4,2237.76,,,,,,,,,,,,
2026-01-31,INITIAL,9321449,WKM,RDF,0.9,298.08,,,,,,,,,,,,
2026-01-31,INITIAL,9321412,WKM,RDF,0.1,33.12,,,,,,,,,,,,
2026-01-31,INITIAL,9321796,WKM,RDF,20.0,6624.0,,,,,,,,,,,,
2026-01-31,INITIAL,9321188,WKM,RDF,4.8,1589.76,,,,,,,,,,,,
2026-01-31,INITIAL,9321815,WKM,RDF,0.3,99.36,,,,,,,,,,,,
2026-01-31,INITIAL,9323207,HAY,WKM,27.2,72650.11,,,,,,,,,,,,
2026-01-31,INITIAL,9323784,HAY,WKM,0.8,2136.77,,,,,,,,,,,,
2026-01-31,INITIAL,9323454,HAY,WKM,0.4,1068.38,,,,,,,,,,,,
2026-01-31,INITIAL,9323366,INV,WKM,2.7,26696.95,,,,,,,,,,,,
2026-01-31,INITIAL,9324103,INV,WKM,0.7,6921.43,,,,,,,,,,,,
2026-01-31,INITIAL,9323271,RDF,WKM,38.7,31960.01,,,,,,,,,,,,
2026-01-31,INITIAL,9323496,RDF,WKM,3.2,2642.69,,,,,,,,,,,,
2026-01-31,INITIAL,9323834,HAY,BEN,15.1,8987.52,,,,,,,,,,,,
2026-01-31,INITIAL,9323213,HAY,BEN,5.0,2976.0,,,,,,,,,,,,
2026-01-31,INITIAL,9323507,HAY,BEN,22.7,13511.04,,,,,,,,,,,,
2026-01-31,INITIAL,9323843,HAY,BEN,0.6,357.12,,,,,,,,,,,,
2026-01-31,INITIAL,9323455,INV,BEN,1.2,1455.26,,,,,,,,,,,,
2026-01-31,INITIAL,9323756,ISL,BEN,0.1,1.49,,,,,,,,,,,,
2026-01-31,INITIAL,9324072,ISL,BEN,45.0,669.6,,,,,,,,,,,,
2026-01-31,INITIAL,9323795,KIK,BEN,0.1,2.23,,,,,,,,,,,,
2026-01-31,INITIAL,9323348,WKM,BEN,11.6,46744.03,,,,,,,,,,,,
2026-01-31,INITIAL,9324120,WKM,BEN,2.9,11582.59,,,,,,,,,,,,
2026-01-31,INITIAL,9323833,BEN,HAY,10.0,60040.8,,,,,,,,,,,,
2026-01-31,INITIAL,9323220,BEN,HAY,30.6,183724.85,,,,,,,,,,,,
2026-01-31,INITIAL,9323361,INV,HAY,3.6,25980.48,,,,,,,,,,,,
2026-01-31,INITIAL,9324098,INV,HAY,0.9,6495.12,,,,,,,,,,,,
2026-01-31,INITIAL,9323177,RDF,HAY,5.0,11420.4,,,,,,,,,,,,
2026-01-31,INITIAL,9323836,WKM,HAY,34.9,51411.89,,,,,,,,,,,,
2026-01-31,INITIAL,9323170,WKM,HAY,11.6,17088.19,,,,,,,,,,,,
2026-01-31,INITIAL,9323842,WKM,HAY,1.7,2504.3,,,,,,,,,,,,
2026-01-31,INITIAL,9323529,BEN,INV,10.2,33238.94,,,,,,,,,,,,
2026-01-31,INITIAL,9323752,BEN,INV,6.2,12685.2,,,,,,,,,,,,
2026-01-31,INITIAL,9323224,BEN,ISL,3.9,16771.25,,,,,,,,,,,,
2026-01-31,INITIAL,9323829,BEN,ISL,6.0,25801.92,,,,,,,,,,,,
2026-01-31,INITIAL,9323218,BEN,ISL,25.2,108368.06,,,,,,,,,,,,
2026-01-31,INITIAL,9324128,BEN,ISL,3.1,13330.99,,,,,,,,,,,,
2026-01-31,INITIAL,9323751,BEN,ISL,6.4,27426.82,,,,,,,,,,,,
2026-01-31,INITIAL,9323768,INV,ISL,0.9,2973.02,,,,,,,,,,,,
2026-01-31,INITIAL,9323456,INV,ISL,0.9,2973.02,,,,,,,,,,,,
2026-01-31,INITIAL,9323827,INV,ISL,19.3,63754.85,,,,,,,,,,,,
2026-01-31,INITIAL,9323816,INV,ISL,3.0,9910.08,,,,,,,,,,,,
2026-01-31,INITIAL,9323204,INV,ISL,9.5,31381.92,,,,,,,,,,,,
2026-01-31,INITIAL,9323634,INV,ISL,11.7,38649.31,,,,,,,,,,,,
2026-01-31,INITIAL,9323847,INV,ISL,4.8,15856.13,,,,,,,,,,,,
2026-01-31,INITIAL,9323798,KIK,ISL,2.1,15.62,,,,,,,,,,,,
